Tipo de centro de salud;Provincia;Canton;Parroquia;Distrito;Circuito;Centro de salud;Numero de Centros de Salud;Numero de Tipos de Centros;Latitud;Longitud
PUESTO DE SALUD;PASTAZA;PASTAZA;VERACRUZ (INDILLAMA) (CAB. EN INDILLAMA);PASTAZA-MERA-SANTA CLARA;CANELOS-VERACRUZ (CAB. EN INDILLAMA)-POMONA-SIMON BOLIVAR (CAB EN MUSHULLAMA;LAS PALMAS;1;1;-1.504816;-77.906351
PUESTO DE SALUD;PASTAZA;PASTAZA;VERACRUZ (INDILLAMA) (CAB. EN INDILLAMA);PASTAZA-MERA-SANTA CLARA;CANELOS-VERACRUZ (CAB. EN INDILLAMA)-POMONA-SIMON BOLIVAR (CAB EN MUSHULLAMA;CABECERAS DEL BOBONAZA;1;1;-1.497602;-77.878094
PUESTO DE SALUD;PASTAZA;SANTA CLARA;SAN JOSE;PASTAZA-MERA-SANTA CLARA;SAN JOSE-SANTA CLARA;DISPENSARIO SAN JOSE 2;1;1;-1.343235;-77.921709
PUESTO DE SALUD;PASTAZA;SANTA CLARA;SANTA CLARA;PASTAZA-MERA-SANTA CLARA;SAN JOSE-SANTA CLARA;SAN FRANCISCO DEL PUNI;1;1;-1.291745;-77.852076
PUESTO DE SALUD;PICHINCHA;CAYAMBE;CANGAHUA;CAYAMBE-PEDRO MONCAYO;CANGAHUA;DISPENSARIO CARRERA;1;1;-0.057099;-78.155217
PUESTO DE SALUD;PICHINCHA;CAYAMBE;CANGAHUA;CAYAMBE-PEDRO MONCAYO;CANGAHUA;DISPENSARIO GUACHALA;1;1;-0.004184;-78.177828
PUESTO DE SALUD;PICHINCHA;CAYAMBE;CANGAHUA;CAYAMBE-PEDRO MONCAYO;CANGAHUA;DISPENSARIO SAN ANTONIO 2;1;1;-0.080167;-78.135227
PUESTO DE SALUD;PICHINCHA;CAYAMBE;CANGAHUA;CAYAMBE-PEDRO MONCAYO;CANGAHUA;DISPENSARIO SAN VICENTE ALTO;1;1;-0.067131;-78.180142
PUESTO DE SALUD;PICHINCHA;CAYAMBE;CAYAMBE;CAYAMBE-PEDRO MONCAYO;CAYAMBE;DISPENSARIO CONVALECENCIA;1;1;0.000786;-78.10737
PUESTO DE SALUD;PICHINCHA;CAYAMBE;CAYAMBE;CAYAMBE-PEDRO MONCAYO;CAYAMBE;DISPENSARIO PAQUIESTANCIA;1;1;0.069467;-78.110653
PUESTO DE SALUD;PICHINCHA;CAYAMBE;OLMEDO (PESILLO);CAYAMBE-PEDRO MONCAYO;OLMEDO (PECILLO);DISPENSARIO EL CHAUPI;1;1;0.110975;-78.0934
PUESTO DE SALUD;PICHINCHA;CAYAMBE;OLMEDO (PESILLO);CAYAMBE-PEDRO MONCAYO;OLMEDO (PECILLO);DISPENSARIO PESILLO;1;1;0.154397;-78.068776
PUESTO DE SALUD;PICHINCHA;MEJIA;MANUEL CORNEJO ASTORGA (TANDAPI);MEJIA-RUMINIAHUI;MANUEL CORNEJO ASTORGA (TANDAPI);DISPENSARIO LA ESPERIE;1;1;-0.348962;-78.854502
PUESTO DE SALUD;PICHINCHA;PEDRO MONCAYO;TABACUNDO;CAYAMBE-PEDRO MONCAYO;TABACUNDO-TUPIGACHI;DISPENSARIO PASQUEL;1;1;0.043204;-78.211182
PUESTO DE SALUD;PICHINCHA;PEDRO VICENTE MALDONADO;PEDRO VICENTE MALDONADO;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;PEDRO VICENTE MALDONADO;29 DE SEPTIEMBRE;1;1;0.085348;-79.054806
PUESTO DE SALUD;PICHINCHA;PEDRO VICENTE MALDONADO;PEDRO VICENTE MALDONADO;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;PEDRO VICENTE MALDONADO;DISPENSARIO LA CELICA;1;1;0.159033;-79.069809
PUESTO DE SALUD;PICHINCHA;PEDRO VICENTE MALDONADO;PEDRO VICENTE MALDONADO;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;PEDRO VICENTE MALDONADO;DISPENSARIO SAN VICENTE DE ANDOAS;1;1;0.076557;-78.997936
PUESTO DE SALUD;PICHINCHA;PUERTO QUITO;PUERTO QUITO;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;PUERTO QUITO;MARIANITAS;1;1;0.123438;-79.255939
PUESTO DE SALUD;PICHINCHA;PUERTO QUITO;PUERTO QUITO;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;PUERTO QUITO;DISPENSARIO LOS RIOS;1;1;0.25923;-79.258881
PUESTO DE SALUD;PICHINCHA;PUERTO QUITO;PUERTO QUITO;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;PUERTO QUITO;DISPENSARIO PIEDRA DE VAPOR;1;1;0.149623;-79.325087
PUESTO DE SALUD;PICHINCHA;PUERTO QUITO;PUERTO QUITO;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;PUERTO QUITO;DISPENSARIO PUERTO RICO;1;1;0.077336;-79.235291
PUESTO DE SALUD;PICHINCHA;QUITO;CALDERON (CARAPUNGO);CALDERON-LLANO CHICO-GUAYLLABAMBA;CALDERON (CARAPUNGO);DISPENSARIO SAN MIGUEL DEL COMUN;1;1;-0.093995;-78.411783
PUESTO DE SALUD;PICHINCHA;QUITO;GUALEA;NANEGAL-PACTO-GUALEA- NANEGALITO;GUALEA;BELLAVISTA;1;1;0.198521;-78.723833
PUESTO DE SALUD;PICHINCHA;QUITO;GUALEA;NANEGAL-PACTO-GUALEA- NANEGALITO;GUALEA;DISPENSARIO EL PORVENIR 1;1;1;0.14608;-78.728464
PUESTO DE SALUD;PICHINCHA;QUITO;GUALEA;NANEGAL-PACTO-GUALEA- NANEGALITO;GUALEA;LAS TOLAS;1;1;0.079447;-78.772793
PUESTO DE SALUD;PICHINCHA;QUITO;NANEGAL;NANEGAL-PACTO-GUALEA- NANEGALITO;NANEGAL;DISPENSARIO PALMITOPAMBA;1;1;0.170725;-78.669529
PUESTO DE SALUD;PICHINCHA;QUITO;NAYON;CONCEPCION-MARISCAL SUCRE-BELISARIO QUEVEDO-SAN ISIDRO DEL INCA-RUMIPAMBA-KENNEDY-NAYON-INIAQUITO-COCHAPAMBA-JIPIJAPA-ZAMBIZA;NAYON;EL VALLE;1;1;-0.17496;-78.426112
PUESTO DE SALUD;PICHINCHA;QUITO;NAYON;CONCEPCION-MARISCAL SUCRE-BELISARIO QUEVEDO-SAN ISIDRO DEL INCA-RUMIPAMBA-KENNEDY-NAYON-INIAQUITO-COCHAPAMBA-JIPIJAPA-ZAMBIZA;NAYON;TANDA;1;1;-0.180385;-78.438294
PUESTO DE SALUD;PICHINCHA;QUITO;PACTO;NANEGAL-PACTO-GUALEA- NANEGALITO;PACTO;DISPENSARIO EL PARAISO 1;1;1;0.177853;-78.776619
PUESTO DE SALUD;PICHINCHA;QUITO;PACTO;NANEGAL-PACTO-GUALEA- NANEGALITO;PACTO;DISPENSARIO INGAPI;1;1;0.129786;-78.79497
PUESTO DE SALUD;PICHINCHA;QUITO;PIFO;TUMBACO-CUMBAYA-PIFO-YARUQUI-EL QUINCHE-PUEMBO-CHECA-TABABELA;PIFO;DISPENSARIO ITULCACHI;1;1;-0.269599;-78.346349
PUESTO DE SALUD;PICHINCHA;QUITO;PUELLARO;PUELLARO-CHAVEZPAMBA-ATAHUALPA-S.J MINAS-PERUCHO-EL CONDADO-PONCEANO-SAN ANTONIO-NONO-COTOCOLLAO-POMASQUI-CALACALI-COMITE DEL PUEBLO-CARCELEN;PUELLARO;DISPENSARIO ALOGUINCHO;1;1;0.096341;-78.36116
PUESTO DE SALUD;PICHINCHA;QUITO;SAN JOSE DE MINAS;PUELLARO-CHAVEZPAMBA-ATAHUALPA-S.J MINAS-PERUCHO-EL CONDADO-PONCEANO-SAN ANTONIO-NONO-COTOCOLLAO-POMASQUI-CALACALI-COMITE DEL PUEBLO-CARCELEN;SAN JOSE DE MINAS;DISPENSARIO MERIDIANO;1;1;0.203229;-78.588722
PUESTO DE SALUD;PICHINCHA;QUITO;ZAMBIZA;CONCEPCION-MARISCAL SUCRE-BELISARIO QUEVEDO-SAN ISIDRO DEL INCA-RUMIPAMBA-KENNEDY-NAYON-INIAQUITO-COCHAPAMBA-JIPIJAPA-ZAMBIZA;ZAMBIZA;COCOTOG;1;1;-0.139612;-78.426035
PUESTO DE SALUD;PICHINCHA;SAN MIGUEL DE LOS BANCOS;SAN MIGUEL DE LOS BANCOS;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;SAN MIGUEL DE LOS BANCOS-MINDO;DISPENSARIO GANADEROS ORENSES;1;1;-0.075507;-78.987922
PUESTO DE SALUD;PICHINCHA;SAN MIGUEL DE LOS BANCOS;SAN MIGUEL DE LOS BANCOS;SAN MIGUEL DE LOS BANCOS-PEDRO VICENTE MALDONADO-PUERTO QUITO;SAN MIGUEL DE LOS BANCOS-MINDO;DISPENSARIO SAN BERNABE;1;1;-0.012677;-79.091777
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;CHANDUY;SANTA ELENA;CHANDUY;DISPENSARIO ENGUNGA;1;1;-2.467559;-80.563673
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;CHANDUY;SANTA ELENA;CHANDUY;DISPENSARIO PECHICHE;1;1;-2.36402;-80.714323
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;CHANDUY;SANTA ELENA;CHANDUY;DISPENSARIO SAN RAFAEL;1;1;-2.351676;-80.655369
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;COLONCHE;SANTA ELENA;COLONCHE;DISPENSARIO BAMBIL COLLAO;1;1;-1.960763;-80.653928
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;COLONCHE;SANTA ELENA;COLONCHE;DISPENSARIO LOMA ALTA;1;1;-1.911963;-80.652589
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;COLONCHE;SANTA ELENA;COLONCHE;DISPENSARIO PALMAR;1;1;-2.025907;-80.732497
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;COLONCHE;SANTA ELENA;COLONCHE;DISPENSARIO SAN VICENTE DE COL;1;1;-2.011098;-80.537246
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;MANGLARALTO;SANTA ELENA;MANGLARALTO;DISPENSARIO BARCELONA;1;1;-1.938912;-80.693118
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;MANGLARALTO;SANTA ELENA;MANGLARALTO;DISPENSARIO DOS MANGAS;1;1;-1.829489;-80.696176
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;MANGLARALTO;SANTA ELENA;MANGLARALTO;DISPENSARIO SAN FRANCISCO DE L;1;1;-1.743525;-80.775687
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;DISPENSARIO EL AZUCAR;1;1;-2.251776;-80.578795
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;DISPENSARIO RIO VERDE;1;1;-2.3116;-80.705546
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;DISPENSARIO SAN PABLO 3;1;1;-2.144539;-80.773134
PUESTO DE SALUD;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;DISPENSARIO SAN VICENTE 4;1;1;-2.239479;-80.770934
PUESTO DE SALUD;SANTO DOMINGO;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;DISPENSARIO FLOR DEL VALLE;1;1;-0.016477;-79.360952
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;ALLURIQUIN;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;ALLURIQUIN;DISPENSARIO LA FLORIDA;1;1;-0.275985;-79.018994
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;ALLURIQUIN;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;ALLURIQUIN;DISPENSARIO MAR DE LA TRANQUIL;1;1;-0.206411;-78.902143
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;ALLURIQUIN;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;ALLURIQUIN;DISPENSARIO UNION DEL TOACHI;1;1;-0.320729;-78.953468
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;EL ESFUERZO;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;EL ESFUERZO;DISPENSARIO EL ESFUERZO;1;1;-0.417253;-79.275498
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;LUZ DE AMERICA;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;LUZ DE AMERICA;DISPENSARIO LUZ DE AMERICA;1;1;-0.404716;-79.303537
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;PUERTO LIMON;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;PUERTO LIMON;DISPENSARIO JOSE R. CHIRIBOGA;1;1;-0.388768;-79.373213
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;PUERTO LIMON;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;PUERTO LIMON;DISPENSARIO SANTA CECILIA;1;1;-0.319904;-79.392979
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SAN JACINTO DEL BUA;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SAN JACINTO DEL BUA;DISPENSARIO SAN FRANCISCO DE C;1;1;-0.162806;-79.515748
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SAN JACINTO DEL BUA;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SAN JACINTO DEL BUA;DISPENSARIO 10 DE AGOSTO;1;1;-0.110967;-79.394528
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SAN JACINTO DEL BUA;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SAN JACINTO DEL BUA;DISPENSARIO SAN PEDRO LAUREL;1;1;-0.187253;-79.318957
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SAN JACINTO DEL BUA;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SAN JACINTO DEL BUA;DISPENSARIO UMPE CHICO;1;1;-0.13501;-79.339182
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTA MARIA DEL TOACHI;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTA MARIA DEL TOACHI;DISPENSARIO SANTA MARIA DEL TO;1;1;-0.63723;-79.227674
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;DISPENSARIO 6 DE ENERO;1;1;-0.168561;-79.04722
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;DISPENSARIO EL PLACER;1;1;-0.133829;-79.136762
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;DISPENSARIO JULIO MORENO ESPIN;1;1;-0.322262;-79.16902
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;DISPENSARIO SAN MIGUEL;1;1;-0.313434;-79.256034
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;VALLE HERMOSO;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;VALLE HERMOSO;DISPENSARIO CRISTOBAL COLON 1;1;1;-0.047556;-79.180024
PUESTO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;VALLE HERMOSO;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;VALLE HERMOSO;DISPENSARIO VALLE HERMOSO 1;1;1;-0.08724;-79.279341
PUESTO DE SALUD;SUCUMBIOS;CASCALES;SANTA ROSA DE SUCUMBIOS;GONZALO PIZARRO-CASCALES-SUCUMBIOS;SANTA ROSA DE SUCUMBIOS-SEVILLA-EL DORADO DE CASCALES;SANTA ROSA;1;1;0.177659;-77.124558
PUESTO DE SALUD;SUCUMBIOS;CASCALES;SEVILLA;GONZALO PIZARRO-CASCALES-SUCUMBIOS;SANTA ROSA DE SUCUMBIOS-SEVILLA-EL DORADO DE CASCALES;SAN CARLOS;1;1;0.121641;-77.12802
PUESTO DE SALUD;SUCUMBIOS;GONZALO PIZARRO;GONZALO PIZARRO;GONZALO PIZARRO-CASCALES-SUCUMBIOS;PUERTO LIBRE-GONZALO PIZARRO-LUMBAQUI-EL REVENTADOR;DISPENSARIO AMAZONAS;1;1;0.006853;-77.388883
PUESTO DE SALUD;SUCUMBIOS;GONZALO PIZARRO;PUERTO LIBRE;GONZALO PIZARRO-CASCALES-SUCUMBIOS;PUERTO LIBRE-GONZALO PIZARRO-LUMBAQUI-EL REVENTADOR;EL CABENO;1;1;0.130107;-77.421942
PUESTO DE SALUD;SUCUMBIOS;GONZALO PIZARRO;PUERTO LIBRE;GONZALO PIZARRO-CASCALES-SUCUMBIOS;PUERTO LIBRE-GONZALO PIZARRO-LUMBAQUI-EL REVENTADOR;PUERTO LIBRE;1;1;0.190872;-77.488952
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;DURENO;LAGO AGRIO;DURENO-PACAYACU;DISPENSARIO DURENO;1;1;0.044106;-76.675689
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;EL ENO;LAGO AGRIO;EL ENO;DISPENSARIO CONAMBO;1;1;-0.09455;-76.86785
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;GENERAL FARFAN;LAGO AGRIO;GENERAL FARFAN;LA LIBERTAD;1;1;0.191115;-76.80952
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;GENERAL FARFAN;LAGO AGRIO;GENERAL FARFAN;DISPENSARIO NUEVE DE MARZO;1;1;0.190244;-76.78836
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;LAGO AGRIO;NUEVA LOJA;10 DE AGOSTO;1;1;0.184636;-76.881208
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;LAGO AGRIO;NUEVA LOJA;EL CONDOR;1;1;0.208227;-76.926478
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;PACAYACU;LAGO AGRIO;DURENO-PACAYACU;CHONE 1;1;1;0.191168;-76.519447
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;PACAYACU;LAGO AGRIO;DURENO-PACAYACU;PUERTO NUEVO;1;1;0.246398;-76.557167
PUESTO DE SALUD;SUCUMBIOS;LAGO AGRIO;SANTA CECILIA;LAGO AGRIO;SANTA CECILIA-JAMBELI;DISPENSARIO NUEVOS HORIZONTES;1;1;0.083377;-77.023809
PUESTO DE SALUD;SUCUMBIOS;PUTUMAYO;PALMA ROJA;PUTUMAYO-CUYABENO;SANTA ELENA-PALMA ROJA;DISPENSARIO EL ROSARIO 3;1;1;0.119757;-76.181801
PUESTO DE SALUD;SUCUMBIOS;PUTUMAYO;PUERTO BOLIVAR (PUERTO MONTUFAR);PUTUMAYO-CUYABENO;PUERTO BOLIVAR (PUERTO MONTUFAR)-PUERTO EL CARMEN DEL PUTUMAYO;PUERTO BOLIVAR;1;1;-0.095453;-75.998159
PUESTO DE SALUD;SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;SHUSHUFINDI;SAN ROQUE (CAB EN SAN VICENTE)-LIMONCOCHA;18 DE NOVIEMBRE;1;1;-0.260628;-76.6512
PUESTO DE SALUD;SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;SHUSHUFINDI;SAN ROQUE (CAB EN SAN VICENTE)-LIMONCOCHA;YAMANUNCA;1;1;-0.29464;-76.657272
PUESTO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);SHUSHUFINDI;SAN ROQUE (CAB EN SAN VICENTE)-LIMONCOCHA;NUEVA VIDA;1;1;-0.322513;-76.487354
PUESTO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;SHUSHUFINDI;SHUSHUFINDI;LA VICTORIA;1;1;-0.238615;-76.646109
PUESTO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;SHUSHUFINDI;SHUSHUFINDI;MISS ECUADOR;1;1;-0.166668;-76.54418
PUESTO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SIETE DE JULIO;SHUSHUFINDI;SAN PEDRO DE LOS COFANES-SIETE DE JULIO;DISPENSARIO UNION MANABITA;1;1;-0.18657;-76.779694
PUESTO DE SALUD;SUCUMBIOS;SUCUMBIOS;LA BONITA;GONZALO PIZARRO-CASCALES-SUCUMBIOS;SANTA BARBARA-LA BONITA-LA SOFIA-ROSA FLORIDA-EL PLAYON DE SAN FRANCISCO;LA BONITA;1;1;0.474024;-77.54419
PUESTO DE SALUD;SUCUMBIOS;SUCUMBIOS;LA SOFIA;GONZALO PIZARRO-CASCALES-SUCUMBIOS;SANTA BARBARA-LA BONITA-LA SOFIA-ROSA FLORIDA-EL PLAYON DE SAN FRANCISCO;LA SOFIA;1;1;0.361502;-77.642318
PUESTO DE SALUD;TUNGURAHUA;AMBATO;AUGUSTO N. MARTINEZ (MUNDUGLEO);AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;CONSTATINO FERNANDEZ (CAB EN CULLIT)-AUGUSTO N. MARTINEZ (MUNDUGLEO)-ATAHUALPA (CHISALATA);CALGUA;1;1;-1.150881;-78.638015
PUESTO DE SALUD;TUNGURAHUA;AMBATO;AUGUSTO N. MARTINEZ (MUNDUGLEO);AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;CONSTATINO FERNANDEZ (CAB EN CULLIT)-AUGUSTO N. MARTINEZ (MUNDUGLEO)-ATAHUALPA (CHISALATA);PONDOA;1;1;-1.200132;-78.62162
PUESTO DE SALUD;TUNGURAHUA;AMBATO;AUGUSTO N. MARTINEZ (MUNDUGLEO);AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;CONSTATINO FERNANDEZ (CAB EN CULLIT)-AUGUSTO N. MARTINEZ (MUNDUGLEO)-ATAHUALPA (CHISALATA);SAMANGA;1;1;-1.183831;-78.617484
PUESTO DE SALUD;TUNGURAHUA;AMBATO;AUGUSTO N. MARTINEZ (MUNDUGLEO);AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;CONSTATINO FERNANDEZ (CAB EN CULLIT)-AUGUSTO N. MARTINEZ (MUNDUGLEO)-ATAHUALPA (CHISALATA);SAN JOSE DE ANGAHUANA;1;1;-1.174382;-78.635301
PUESTO DE SALUD;TUNGURAHUA;AMBATO;JUAN BENIGNO VELA;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;PILAGUIN (PILAHUIN)-JUAN BENIGNO VELA;CHIBULEO;1;1;-1.312873;-78.718663
PUESTO DE SALUD;TUNGURAHUA;AMBATO;PICAIGUA;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;PICAIGUA-TOTORAS;TANGAICHE;1;1;-1.285066;-78.591978
PUESTO DE SALUD;TUNGURAHUA;AMBATO;PILAGUIN (PILAHUIN);HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;PILAGUIN (PILAHUIN)-JUAN BENIGNO VELA;DISPENSARIO LLANGAHUA;1;1;-1.286736;-78.829562
PUESTO DE SALUD;TUNGURAHUA;AMBATO;PILAGUIN (PILAHUIN);HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;PILAGUIN (PILAHUIN)-JUAN BENIGNO VELA;EL SALADO;1;1;-1.304568;-78.854061
